CUSTOMER ID,LINK TO LMS,LAST APPROVED AMOUNT,Max of dpd,Max of emi_paid,CIBIL SCORE,ACTIVE LOANS,OFFER TAKEN,CARD ASSIGNED,CARD REGISTERED,Last nbfc,BANK,NACH REGISTRATION STATUS,PAYBACK POINT,VENDOR CODE,Max of service_issue,Max of system_resolvedticket,OPEN TICKET,RESOLVED TICKET,REOPEN TICKET,OVERDUE TICKET,CLOSED TICKET
294352,https://lms.stasheasy.com/lead/customerInfo/294352/709136,46129,6,10,629,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,4
294782,https://lms.stasheasy.com/lead/customerInfo/294782/645990,2000,2,8,715,2,0,Y,Y,,,,0,DCB,0,0,0,2,0,0,7
295418,https://lms.stasheasy.com/lead/customerInfo/295418/812446,90153,7,10,698,1,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"SBI-State Bank of India,STATE BANK OF INDIA",REJECTED,0,DCB,0,0,0,0,0,0,2
299407,https://lms.stasheasy.com/lead/customerInfo/299407/685971,34946,2,10,702,1,1,Y,Y,Stashfin DMI EMI Escrow Account,IDBI BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
300416,https://lms.stasheasy.com/lead/customerInfo/300416/450588,7500,2,12,-1,2,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
300540,https://lms.stasheasy.com/lead/customerInfo/300540/401291,12000,1,10,722,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,2
300666,https://lms.stasheasy.com/lead/customerInfo/300666/684809,24882,1,10,677,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","HDF-HDFC Bank,HDFC Bank",ACCEPTED,0,DCB,0,0,0,0,0,1,3
303586,https://lms.stasheasy.com/lead/customerInfo/303586/556465,20526,1,10,671,1,1,Y,Y,"1,Akara Capital Advisors Private Limited","YES BANK,YES-Yes Bank",ACCEPTED,0,DCB,0,1,0,0,0,0,2
303613,https://lms.stasheasy.com/lead/customerInfo/303613/682069,100000,5,9,751,1,0,N,N,"Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","SBI-State Bank of India,STATE BANK OF INDIA",ACCEPTED,0,,0,2,0,0,0,0,14
304307,https://lms.stasheasy.com/lead/customerInfo/304307/710973,50159,0,12,640,1,1,Y,Y,"Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED","ICI-ICICI Bank,ICIC",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,6
304773,https://lms.stasheasy.com/lead/customerInfo/304773/453133,3500,7,19,710,3,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,1,0,0,6
305076,https://lms.stasheasy.com/lead/customerInfo/305076/558142,23000,3,20,627,3,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-Citibank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,1,0,14
305134,https://lms.stasheasy.com/lead/customerInfo/305134/812669,187136,9,7,681,1,0,Y,N,EQX ANALYTICS PRIVATE LIMITED,"SCB-Standard Chartered Bank,Standard Chartered Bank",ACCEPTED,0,M2P FEDERAL,0,1,0,0,0,0,11
307364,https://lms.stasheasy.com/lead/customerInfo/307364/454951,62202,4,6,589,1,0,Y,Y,Akara Capital Advisors Private Limited,UTI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
307839,https://lms.stasheasy.com/lead/customerInfo/307839/686921,44382,9,10,684,1,1,N,N,EQX ANALYTICS PRIVATE LIMITED,"YES BANK,YES-Yes Bank",ACCEPTED,0,,0,0,0,0,0,0,1
308400,https://lms.stasheasy.com/lead/customerInfo/308400/700295,500,1,9,744,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,ICIC,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
309111,https://lms.stasheasy.com/lead/customerInfo/309111/709527,11882,4,10,719,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,AKARASTASH","YES BANK,YES-Yes Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,11
311108,https://lms.stasheasy.com/lead/customerInfo/311108/380640,50000,2,8,631,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,20000,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,2,5
311925,https://lms.stasheasy.com/lead/customerInfo/311925/710083,24462,1,10,694,1,1,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",KOTAK MAHINDRA BANK,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,2
312098,https://lms.stasheasy.com/lead/customerInfo/312098/711900,15376,0,10,517,1,1,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",State Bank of India,REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,4,0,1,1
313497,https://lms.stasheasy.com/lead/customerInfo/313497/459282,1000,2,9,-1,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
314740,https://lms.stasheasy.com/lead/customerInfo/314740/711362,40681,1,10,734,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,1,2
314766,https://lms.stasheasy.com/lead/customerInfo/314766/674028,1000,1,27,719,6,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,10000,DCB,0,0,0,0,0,0,2
315440,https://lms.stasheasy.com/lead/customerInfo/315440/702594,26280,1,10,686,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","HDF-ICICI Bank,ICICI Bank",ACCEPTED,0,,0,0,0,0,0,0,2
315656,https://lms.stasheasy.com/lead/customerInfo/315656/684909,44382,2,10,670,1,1,N,N,"DMISTASH,Stashfin DMI EMI Escrow Account",AXIS BANK,ACCEPTED,0,,0,0,0,0,0,0,0
315938,https://lms.stasheasy.com/lead/customerInfo/315938/661485,6000,2,9,642,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
315952,https://lms.stasheasy.com/lead/customerInfo/315952/474891,75500,6,10,577,2,0,Y,Y,,,,20000,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
317246,https://lms.stasheasy.com/lead/customerInfo/317246/813874,94080,1,7,715,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,KKB-Kotak mahindra bank,ACCEPTED,0,,0,0,0,0,0,0,3
317634,https://lms.stasheasy.com/lead/customerInfo/317634/709366,44731,1,10,720,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,1,3
319982,https://lms.stasheasy.com/lead/customerInfo/319982/659531,21500,3,7,713,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,3
320554,https://lms.stasheasy.com/lead/customerInfo/320554/537825,160000,2,8,671,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
320678,https://lms.stasheasy.com/lead/customerInfo/320678/461157,136843,4,6,766,1,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
320831,https://lms.stasheasy.com/lead/customerInfo/320831/461161,124404,4,6,671,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,5
321548,https://lms.stasheasy.com/lead/customerInfo/321548/712676,38441,0,9,681,1,1,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
321922,https://lms.stasheasy.com/lead/customerInfo/321922/471962,500,3,15,675,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,SCB-Standard Chartered Bank,ACCEPTED,0,DCB,0,0,0,0,0,1,6
321992,https://lms.stasheasy.com/lead/customerInfo/321992/461160,16588,6,6,685,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,5
322123,https://lms.stasheasy.com/lead/customerInfo/322123/795794,12581,0,9,697,1,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"Axis Bank,UTI-Axis Bank",REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
322428,https://lms.stasheasy.com/lead/customerInfo/322428/689672,41935,8,10,690,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,UCB-UCO Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
323525,https://lms.stasheasy.com/lead/customerInfo/323525/461176,104085,4,6,782,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited",HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,5
323616,https://lms.stasheasy.com/lead/customerInfo/323616/612358,5500,4,12,657,2,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,1,3
323735,https://lms.stasheasy.com/lead/customerInfo/323735/461180,23939,4,6,679,1,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
323746,https://lms.stasheasy.com/lead/customerInfo/323746/706500,21092,7,10,638,1,1,N,N,"DMISTASH,Stashfin DMI EMI Escrow Account","ICICI BANK,ICICI Bank, India",ACCEPTED,0,,0,0,0,0,0,1,2
324880,https://lms.stasheasy.com/lead/customerInfo/324880/521918,15000,1,8,1,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,IBK-IDBI BANK,ACCEPTED,10000,DCB,0,0,0,0,0,0,1
325364,https://lms.stasheasy.com/lead/customerInfo/325364/693572,37130,8,10,648,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,2
326654,https://lms.stasheasy.com/lead/customerInfo/326654/492102,362845,1,6,-1,1,0,Y,Y,,,,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
328622,https://lms.stasheasy.com/lead/customerInfo/328622/812563,484198,3,6,694,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,"ORB-Oriental Bank of Commerce,Oriental Bank of Commerce",REJECTED,0,,0,0,0,0,0,0,6
328717,https://lms.stasheasy.com/lead/customerInfo/328717/689278,38441,8,10,705,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,AKARASTASH","HDF-HDFC Bank,HDFC Bank",ACCEPTED,0,,0,0,0,0,0,0,2
329679,https://lms.stasheasy.com/lead/customerInfo/329679/709316,13978,7,10,714,1,1,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",State Bank of India,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,2,14
331051,https://lms.stasheasy.com/lead/customerInfo/331051/822599,116398,3,6,723,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICIC,ICICI Bank",ACCEPTED,0,,0,0,0,0,0,0,1
331554,https://lms.stasheasy.com/lead/customerInfo/331554/501826,61500,1,9,744,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,6
333013,https://lms.stasheasy.com/lead/customerInfo/333013/447478,300000,1,7,772,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,2,0,0,0
333207,https://lms.stasheasy.com/lead/customerInfo/333207/813859,342012,6,6,732,1,0,Y,N,EQX ANALYTICS PRIVATE LIMITED,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,1
333335,https://lms.stasheasy.com/lead/customerInfo/333335/696463,27957,1,12,676,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,EQX ANALYTICS PRIVATE LIMITED","HDF-HDFC Bank,HDFC",ACCEPTED,0,,0,0,0,2,0,0,4
333694,https://lms.stasheasy.com/lead/customerInfo/333694/486135,295459,1,6,708,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,2
333799,https://lms.stasheasy.com/lead/customerInfo/333799/566113,55000,2,8,676,2,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,EQX ANALYTICS PRIVATE LIMITED","HDF-HDFC Bank,HDFC",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,14
334350,https://lms.stasheasy.com/lead/customerInfo/334350/657205,4500,4,13,646,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,12
334547,https://lms.stasheasy.com/lead/customerInfo/334547/656446,18000,3,10,671,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
334817,https://lms.stasheasy.com/lead/customerInfo/334817/480885,1036,6,26,700,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,1,2
335161,https://lms.stasheasy.com/lead/customerInfo/335161/568598,6500,0,14,708,2,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,AKARASTASH","CIT-Citibank,Citibank",ACCEPTED,0,DCB,0,0,0,0,0,2,4
335754,https://lms.stasheasy.com/lead/customerInfo/335754/492098,103670,1,6,736,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-Citibank,ACCEPTED,0,DCB,0,0,0,0,0,0,5
335773,https://lms.stasheasy.com/lead/customerInfo/335773/813993,339406,9,6,717,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,HDFC Bank,ACCEPTED,0,,0,0,0,0,0,0,2
336259,https://lms.stasheasy.com/lead/customerInfo/336259/487661,10000,2,11,725,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,0,0,1,1
337963,https://lms.stasheasy.com/lead/customerInfo/337963/689303,25420,1,9,600,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,,0,0,0,0,0,0,7
339527,https://lms.stasheasy.com/lead/customerInfo/339527/492094,65830,2,6,746,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
339774,https://lms.stasheasy.com/lead/customerInfo/339774/570210,5000,2,15,646,3,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,2
340053,https://lms.stasheasy.com/lead/customerInfo/340053/475355,15000,0,6,733,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,IDF-IDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,4
340078,https://lms.stasheasy.com/lead/customerInfo/340078/454408,6000,0,6,766,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,3
340095,https://lms.stasheasy.com/lead/customerInfo/340095/568729,11500,1,8,656,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,1,3
340153,https://lms.stasheasy.com/lead/customerInfo/340153/500021,36285,1,6,762,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,3
340160,https://lms.stasheasy.com/lead/customerInfo/340160/492757,62202,1,18,-1,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,7
340215,https://lms.stasheasy.com/lead/customerInfo/340215/461991,60000,1,11,648,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
340272,https://lms.stasheasy.com/lead/customerInfo/340272/499895,3000,1,14,705,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
340302,https://lms.stasheasy.com/lead/customerInfo/340302/576296,81000,1,15,759,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,1,0,3
340326,https://lms.stasheasy.com/lead/customerInfo/340326/492744,77753,0,6,822,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",REJECTED,0,DCB,0,0,0,0,0,0,8
340398,https://lms.stasheasy.com/lead/customerInfo/340398/541005,5500,1,9,641,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,1,7
340409,https://lms.stasheasy.com/lead/customerInfo/340409/497510,62098,1,6,676,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-Citibank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,12
340432,https://lms.stasheasy.com/lead/customerInfo/340432/492748,45614,2,6,702,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,3,0,0,2
340441,https://lms.stasheasy.com/lead/customerInfo/340441/497509,62202,0,6,726,1,0,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,9
340452,https://lms.stasheasy.com/lead/customerInfo/340452/492747,20734,1,9,625,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-Citibank,ACCEPTED,0,DCB,0,0,0,0,0,0,1
340946,https://lms.stasheasy.com/lead/customerInfo/340946/812419,88108,6,13,714,3,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,EQX ANALYTICS PRIVATE LIMITED","Axis Bank,UTI-Axis Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,10
345273,https://lms.stasheasy.com/lead/customerInfo/345273/709946,48925,2,9,707,1,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICIC,ICICI Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,19
345668,https://lms.stasheasy.com/lead/customerInfo/345668/525113,2000,1,9,666,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,3
345682,https://lms.stasheasy.com/lead/customerInfo/345682/505116,31000,1,9,736,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
345751,https://lms.stasheasy.com/lead/customerInfo/345751/497506,11404,1,10,750,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,4
345829,https://lms.stasheasy.com/lead/customerInfo/345829/623657,6500,2,13,637,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,1,1,3
345937,https://lms.stasheasy.com/lead/customerInfo/345937/635744,20000,3,33,712,5,0,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",1,0,0,0,0,0,4
347022,https://lms.stasheasy.com/lead/customerInfo/347022/500026,52872,0,7,737,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,12
347251,https://lms.stasheasy.com/lead/customerInfo/347251/625381,22000,1,16,737,3,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,7
349733,https://lms.stasheasy.com/lead/customerInfo/349733/644418,2000,1,12,634,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,3
349816,https://lms.stasheasy.com/lead/customerInfo/349816/552570,800,2,9,618,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
350087,https://lms.stasheasy.com/lead/customerInfo/350087/624564,10500,0,21,744,4,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
350118,https://lms.stasheasy.com/lead/customerInfo/350118/521758,10000,1,14,694,3,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
350258,https://lms.stasheasy.com/lead/customerInfo/350258/618106,30000,1,16,690,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,1
350709,https://lms.stasheasy.com/lead/customerInfo/350709/624868,84000,1,17,697,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,1,0,0,3
350887,https://lms.stasheasy.com/lead/customerInfo/350887/689666,28103,7,9,692,1,1,N,N,,,,0,,0,0,0,1,0,0,0
350943,https://lms.stasheasy.com/lead/customerInfo/350943/575541,18000,0,13,659,3,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,10
352303,https://lms.stasheasy.com/lead/customerInfo/352303/521136,5000,1,9,642,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,1,1
352855,https://lms.stasheasy.com/lead/customerInfo/352855/687324,2000,0,12,705,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,EQX ANALYTICS PRIVATE LIMITED","HDF-HDFC Bank,HDFC",ACCEPTED,0,DCB,0,0,0,1,0,0,6
353374,https://lms.stasheasy.com/lead/customerInfo/353374/817307,88130,3,6,662,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
353873,https://lms.stasheasy.com/lead/customerInfo/353873/689454,17473,6,9,694,1,1,N,N,"DMISTASH,Stashfin DMI EMI Escrow Account",AXIS BANK,REJECTED,0,,0,0,0,0,0,0,5
354922,https://lms.stasheasy.com/lead/customerInfo/354922/647809,13500,3,6,666,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,CIT-Citibank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,1,0,5
355185,https://lms.stasheasy.com/lead/customerInfo/355185/635069,20000,0,39,727,0,0,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
356746,https://lms.stasheasy.com/lead/customerInfo/356746/709076,31452,0,9,689,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,5
358698,https://lms.stasheasy.com/lead/customerInfo/358698/695961,26671,2,10,680,1,1,N,N,",Stashfin DMI EMI Escrow Account","HDFC BANK,HDFC Bank Ltd",ACCEPTED,0,,0,0,0,0,0,0,0
358739,https://lms.stasheasy.com/lead/customerInfo/358739/527633,11000,0,9,-1,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,REJECTED,0,DCB,0,0,0,1,0,0,5
360165,https://lms.stasheasy.com/lead/customerInfo/360165/657335,34000,6,11,640,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,20000,"DCB,M2P FEDERAL",0,0,0,0,0,0,6
360410,https://lms.stasheasy.com/lead/customerInfo/360410/678256,40500,3,6,672,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,16
360537,https://lms.stasheasy.com/lead/customerInfo/360537/703580,20405,3,9,697,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,ORB-Oriental Bank of Commerce,ACCEPTED,0,DCB,0,0,0,0,0,0,4
360959,https://lms.stasheasy.com/lead/customerInfo/360959/708493,1000,3,7,658,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,EQX ANALYTICS PRIVATE LIMITED","ICI-ICICI Bank,ICIC",ACCEPTED,0,DCB,0,0,0,0,0,0,2
361864,https://lms.stasheasy.com/lead/customerInfo/361864/689367,17473,1,9,675,1,1,N,N,AKARA CAPITAL ADVISORS P LTD,KKB-Kotak mahindra bank,ACCEPTED,0,,0,0,0,0,0,0,0
363858,https://lms.stasheasy.com/lead/customerInfo/363858/706044,20968,1,9,737,1,1,N,N,AKARA CAPITAL ADVISORS P LTD,COR-CORPORATION BANK,ACCEPTED,0,,0,0,0,0,0,0,2
364382,https://lms.stasheasy.com/lead/customerInfo/364382/580043,25000,3,8,608,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,7
366369,https://lms.stasheasy.com/lead/customerInfo/366369/490143,6000,2,10,703,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"HDF-HDFC Bank,HDFC",ACCEPTED,10000,DCB,0,0,0,0,0,0,1
367774,https://lms.stasheasy.com/lead/customerInfo/367774/689950,20968,3,9,704,1,1,N,N,,,,0,,0,0,0,0,0,0,5
369311,https://lms.stasheasy.com/lead/customerInfo/369311/622914,11500,0,8,589,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,CNR-Canara Bank,REJECTED,0,MATCHMOVE FEDERAL,0,0,0,0,3,3,24
370612,https://lms.stasheasy.com/lead/customerInfo/370612/709536,18172,1,9,597,1,1,Y,Y,Stashfin DMI EMI Escrow Account,AXIS BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,9
